interaction_id,user_id,item_id,event_type,event_weight,watch_pct,event_ts,session_id,source
I0020261,U0438,T0115,like,4.0,0.7373,2026-08-22T05:00:00,S0437007,Home
I0036703,U0800,T0012,complete,3.0,0.9232,2026-08-22T05:00:00,S0799001,Top 10
I0016014,U0345,T0177,complete,3.0,0.9562,2026-08-22T05:00:00,S0344010,Busca
I0020604,U0447,T0216,skip,-1.0,0.1532,2026-08-22T05:00:00,S0446003,Busca
I0019623,U0424,T0229,like,4.0,0.724,2026-08-22T05:00:00,S0423008,Home
I0024003,U0523,T0028,complete,3.0,0.9222,2026-08-22T06:00:00,S0522008,Home
I0029525,U0647,T0192,skip,-1.0,0.0777,2026-08-22T06:00:00,S0646000,Home
I0017726,U0382,T0150,play,1.0,0.7145,2026-08-22T06:00:00,S0381011,Home
I0016810,U0362,T0097,complete,3.0,0.8698,2026-08-22T06:00:00,S0361006,Home
I0002323,U0053,T0016,complete,3.0,0.8401,2026-08-22T06:00:00,S0052009,Home
I0002137,U0050,T0066,complete,3.0,0.9689,2026-08-22T06:00:00,S0049000,Busca
I0006280,U0138,T0161,complete,3.0,0.8614,2026-08-22T06:00:00,S0137003,Home
I0012649,U0273,T0016,skip,-1.0,0.0334,2026-08-22T06:00:00,S0272010,Home
I0026815,U0585,T0190,complete,3.0,0.8987,2026-08-22T06:00:00,S0584005,Minha lista
I0027256,U0595,T0099,play,1.0,0.2824,2026-08-22T06:00:00,S0594000,Home
I0029997,U0657,T0127,play,1.0,0.2626,2026-08-22T06:00:00,S0656004,Home
I0018345,U0396,T0080,complete,3.0,0.839,2026-08-22T06:00:00,S0395010,Home
I0000465,U0011,T0214,complete,3.0,0.8792,2026-08-22T06:00:00,S0010007,Home
I0004682,U0106,T0086,like,4.0,0.9147,2026-08-22T06:00:00,S0105002,Busca
I0011134,U0240,T0016,skip,-1.0,0.1318,2026-08-22T06:00:00,S0239013,Home
I0013332,U0290,T0088,skip,-1.0,0.0551,2026-08-22T06:00:00,S0289003,Busca
I0014497,U0314,T0143,complete,3.0,0.8422,2026-08-22T07:00:00,S0313009,Home
I0000541,U0013,T0149,like,4.0,0.7271,2026-08-22T07:00:00,S0012001,Home
I0008731,U0191,T0150,play,1.0,0.6202,2026-08-22T07:00:00,S0190015,Minha lista
I0001863,U0042,T0038,play,1.0,0.3538,2026-08-22T07:00:00,S0041013,Top 10
I0020902,U0453,T0045,play,1.0,0.2581,2026-08-22T07:00:00,S0452009,Home
I0001943,U0045,T0088,complete,3.0,0.867,2026-08-22T07:00:00,S0044000,Minha lista
I0010817,U0234,T0226,complete,3.0,0.849,2026-08-22T07:00:00,S0233007,Home
I0014663,U0318,T0173,play,1.0,0.3914,2026-08-22T07:00:00,S0317005,Home
I0028199,U0617,T0079,complete,3.0,0.8202,2026-08-22T07:00:00,S0616001,Home
I0011698,U0252,T0087,like,4.0,0.8005,2026-08-22T07:00:00,S0251015,Minha lista
I0025793,U0562,T0170,complete,3.0,0.9887,2026-08-22T07:00:00,S0561005,Home
I0010999,U0238,T0112,complete,3.0,0.9421,2026-08-22T07:00:00,S0237008,Home
I0029138,U0637,T0195,like,4.0,0.7784,2026-08-22T07:00:00,S0636007,Home
I0024846,U0541,T0064,skip,-1.0,0.1085,2026-08-22T07:00:00,S0540004,Top 10
I0028761,U0629,T0069,play,1.0,0.6308,2026-08-22T07:00:00,S0628007,Minha lista
I0014730,U0320,T0049,play,1.0,0.3649,2026-08-22T07:00:00,S0319002,Home
I0022055,U0478,T0182,complete,3.0,0.8456,2026-08-22T07:00:00,S0477009,Home
I0023883,U0520,T0207,complete,3.0,0.9743,2026-08-22T07:00:00,S0519009,Busca
I0021300,U0461,T0001,complete,3.0,0.9323,2026-08-22T07:00:00,S0460006,Home
I0000226,U0005,T0162,complete,3.0,0.9004,2026-08-22T07:00:00,S0004014,Busca
I0031966,U0701,T0130,like,4.0,0.8977,2026-08-22T07:00:00,S0700000,Home
I0029834,U0653,T0151,play,1.0,0.6758,2026-08-22T07:00:00,S0652010,Home
I0014342,U0311,T0233,like,4.0,0.9589,2026-08-22T07:00:00,S0310009,Busca
I0010239,U0221,T0175,complete,3.0,0.9966,2026-08-22T07:00:00,S0220011,Home
I0007614,U0166,T0037,complete,3.0,0.8439,2026-08-22T08:00:00,S0165005,Home
I0021920,U0475,T0128,complete,3.0,0.9678,2026-08-22T08:00:00,S0474010,Home
I0019745,U0427,T0207,play,1.0,0.6788,2026-08-22T08:00:00,S0426007,Home
I0004721,U0107,T0007,complete,3.0,0.8782,2026-08-22T08:00:00,S0106001,Minha lista
I0014614,U0317,T0199,like,4.0,0.981,2026-08-22T08:00:00,S0316000,Top 10
I0025638,U0559,T0068,play,1.0,0.4209,2026-08-22T08:00:00,S0558004,Home
I0007893,U0172,T0032,play,1.0,0.6811,2026-08-22T08:00:00,S0171006,Busca
I0022060,U0479,T0190,complete,3.0,0.9407,2026-08-22T08:00:00,S0478000,Home
I0005704,U0125,T0042,complete,3.0,0.8985,2026-08-22T08:00:00,S0124008,Top 10
I0003583,U0080,T0043,play,1.0,0.6474,2026-08-22T08:00:00,S0079010,Home
I0028255,U0617,T0153,like,4.0,0.8845,2026-08-22T08:00:00,S0616015,Home
I0027481,U0601,T0087,skip,-1.0,0.1518,2026-08-22T08:00:00,S0600000,Home
I0016990,U0366,T0220,play,1.0,0.6144,2026-08-22T08:00:00,S0365007,Busca
I0020158,U0436,T0061,complete,3.0,0.9438,2026-08-22T08:00:00,S0435004,Home
I0024659,U0538,T0156,play,1.0,0.3603,2026-08-22T09:00:00,S0537003,Home
I0027412,U0598,T0032,complete,3.0,0.9447,2026-08-22T09:00:00,S0597012,Home
I0000247,U0006,T0116,complete,3.0,0.9863,2026-08-22T09:00:00,S0005004,Top 10
I0024302,U0531,T0162,complete,3.0,0.9905,2026-08-22T09:00:00,S0530001,Home
I0026215,U0573,T0221,like,4.0,0.953,2026-08-22T09:00:00,S0572000,Home
I0016157,U0349,T0046,play,1.0,0.6028,2026-08-22T09:00:00,S0348003,Home
I0005273,U0116,T0042,like,4.0,0.7785,2026-08-22T09:00:00,S0115014,Busca
I0024733,U0539,T0193,like,4.0,0.8673,2026-08-22T09:00:00,S0538006,Minha lista
I0001740,U0040,T0172,skip,-1.0,0.039,2026-08-22T09:00:00,S0039001,Home
I0020318,U0439,T0090,play,1.0,0.4945,2026-08-22T09:00:00,S0438009,Home
I0022095,U0479,T0080,skip,-1.0,0.1099,2026-08-22T09:00:00,S0478008,Home
I0018014,U0389,T0040,like,4.0,0.9816,2026-08-22T09:00:00,S0388015,Home
I0000052,U0002,T0159,complete,3.0,0.9842,2026-08-22T09:00:00,S0001004,Home
I0018202,U0393,T0071,complete,3.0,0.9774,2026-08-22T09:00:00,S0392011,Home
I0035289,U0771,T0195,play,1.0,0.209,2026-08-22T09:00:00,S0770000,Home
I0007518,U0164,T0172,play,1.0,0.5821,2026-08-22T09:00:00,S0163008,Minha lista
I0022789,U0495,T0216,skip,-1.0,0.0347,2026-08-22T09:00:00,S0494006,Busca
I0026886,U0587,T0235,complete,3.0,0.8306,2026-08-22T09:00:00,S0586008,Home
I0011960,U0259,T0023,skip,-1.0,0.0592,2026-08-22T09:00:00,S0258002,Home
I0035426,U0773,T0042,skip,-1.0,0.1025,2026-08-22T09:00:00,S0772007,Home
I0010807,U0234,T0036,skip,-1.0,0.0908,2026-08-22T09:00:00,S0233005,Top 10
I0030567,U0669,T0050,like,4.0,0.8866,2026-08-22T09:00:00,S0668012,Busca
I0000965,U0023,T0142,play,1.0,0.4532,2026-08-22T09:00:00,S0022006,Top 10
I0004759,U0107,T0218,like,4.0,0.8098,2026-08-22T10:00:00,S0106011,Busca
I0022630,U0492,T0087,complete,3.0,0.9185,2026-08-22T10:00:00,S0491007,Home
I0014105,U0306,T0116,like,4.0,0.99,2026-08-22T10:00:00,S0305010,Home
I0034255,U0749,T0014,play,1.0,0.2731,2026-08-22T10:00:00,S0748000,Home
I0015692,U0338,T0192,play,1.0,0.3359,2026-08-22T10:00:00,S0337009,Top 10
I0014065,U0306,T0076,complete,3.0,0.8877,2026-08-22T10:00:00,S0305000,Top 10
I0035952,U0784,T0141,complete,3.0,0.8413,2026-08-22T10:00:00,S0783004,Minha lista
I0016600,U0358,T0233,like,4.0,0.7825,2026-08-22T10:00:00,S0357006,Top 10
I0010942,U0237,T0202,play,1.0,0.6099,2026-08-22T10:00:00,S0236001,Home
I0035650,U0777,T0063,play,1.0,0.6196,2026-08-22T10:00:00,S0776010,Home
I0027327,U0596,T0075,complete,3.0,0.8435,2026-08-22T10:00:00,S0595008,Home
I0028421,U0622,T0116,complete,3.0,0.8475,2026-08-22T10:00:00,S0621004,Minha lista
I0023848,U0520,T0180,complete,3.0,0.9386,2026-08-22T10:00:00,S0519000,Home
I0029277,U0641,T0102,play,1.0,0.1817,2026-08-22T10:00:00,S0640004,Busca
I0005533,U0122,T0217,skip,-1.0,0.1153,2026-08-22T10:00:00,S0121008,Minha lista
I0028570,U0625,T0106,complete,3.0,0.965,2026-08-22T10:00:00,S0624010,Home
I0032954,U0721,T0130,complete,3.0,0.9384,2026-08-22T10:00:00,S0720000,Busca
I0035417,U0773,T0103,complete,3.0,0.9424,2026-08-22T10:00:00,S0772005,Home
I0013256,U0288,T0064,like,4.0,0.785,2026-08-22T10:00:00,S0287005,Busca
I0020915,U0454,T0102,complete,3.0,0.9167,2026-08-22T10:00:00,S0453002,Home
I0014287,U0310,T0167,complete,3.0,0.8819,2026-08-22T10:00:00,S0309010,Home
I0017258,U0372,T0110,like,4.0,0.9329,2026-08-22T10:00:00,S0371005,Home
I0020573,U0446,T0046,play,1.0,0.5252,2026-08-22T11:00:00,S0445005,Busca
I0009132,U0201,T0082,play,1.0,0.7068,2026-08-22T11:00:00,S0200001,Home
I0024300,U0531,T0014,like,4.0,0.9797,2026-08-22T11:00:00,S0530000,Home
I0002765,U0062,T0109,play,1.0,0.3931,2026-08-22T11:00:00,S0061010,Home
I0005733,U0126,T0130,complete,3.0,0.8453,2026-08-22T11:00:00,S0125004,Home
I0011162,U0241,T0034,skip,-1.0,0.1359,2026-08-22T11:00:00,S0240005,Home
I0013642,U0296,T0131,play,1.0,0.3656,2026-08-22T11:00:00,S0295012,Home
I0036667,U0799,T0173,play,1.0,0.22,2026-08-22T11:00:00,S0798003,Home
I0013283,U0289,T0147,complete,3.0,0.8798,2026-08-22T11:00:00,S0288005,Home
I0009828,U0213,T0126,play,1.0,0.6925,2026-08-22T11:00:00,S0212006,Top 10
I0007168,U0156,T0096,complete,3.0,0.8954,2026-08-22T11:00:00,S0155012,Busca
I0012589,U0272,T0089,play,1.0,0.5814,2026-08-22T11:00:00,S0271006,Home
I0002215,U0051,T0210,complete,3.0,0.9623,2026-08-22T11:00:00,S0050003,Home
I0029046,U0635,T0227,play,1.0,0.5217,2026-08-22T11:00:00,S0634004,Home
I0022246,U0483,T0206,complete,3.0,0.9759,2026-08-22T11:00:00,S0482002,Home
I0006017,U0132,T0047,complete,3.0,0.8363,2026-08-22T11:00:00,S0131003,Busca
I0018199,U0393,T0168,complete,3.0,0.8262,2026-08-22T11:00:00,S0392011,Busca
I0007449,U0163,T0054,play,1.0,0.2775,2026-08-22T12:00:00,S0162003,Minha lista
I0015791,U0340,T0135,like,4.0,0.9251,2026-08-22T12:00:00,S0339013,Home
I0026969,U0589,T0227,complete,3.0,0.8824,2026-08-22T12:00:00,S0588005,Home
I0000571,U0014,T0056,like,4.0,0.8038,2026-08-22T12:00:00,S0013001,Home
I0026153,U0571,T0072,like,4.0,0.9224,2026-08-22T12:00:00,S0570002,Home
I0016546,U0357,T0189,play,1.0,0.6827,2026-08-22T12:00:00,S0356003,Home
I0004168,U0094,T0140,complete,3.0,0.8675,2026-08-22T12:00:00,S0093002,Busca
I0032619,U0713,T0169,like,4.0,0.8339,2026-08-22T12:00:00,S0712014,Home
I0015661,U0338,T0014,play,1.0,0.2216,2026-08-22T12:00:00,S0337001,Top 10
I0019027,U0411,T0106,complete,3.0,0.8918,2026-08-22T12:00:00,S0410009,Home
I0008444,U0185,T0080,play,1.0,0.3902,2026-08-22T12:00:00,S0184009,Busca
I0017603,U0379,T0195,like,4.0,0.7629,2026-08-22T12:00:00,S0378008,Home
I0017105,U0368,T0058,play,1.0,0.6378,2026-08-22T12:00:00,S0367009,Busca
I0009314,U0204,T0195,play,1.0,0.3348,2026-08-22T12:00:00,S0203007,Home
I0018034,U0390,T0088,complete,3.0,0.9109,2026-08-22T12:00:00,S0389003,Home
I0021459,U0465,T0189,skip,-1.0,0.1577,2026-08-22T12:00:00,S0464007,Home
I0035108,U0766,T0205,play,1.0,0.6854,2026-08-22T12:00:00,S0765009,Home
I0010990,U0238,T0131,like,4.0,0.9772,2026-08-22T12:00:00,S0237005,Busca
I0002899,U0066,T0175,complete,3.0,0.8302,2026-08-22T12:00:00,S0065000,Home
I0034310,U0750,T0188,skip,-1.0,0.0523,2026-08-22T12:00:00,S0749006,Home
I0007120,U0156,T0148,complete,3.0,0.9204,2026-08-22T13:00:00,S0155000,Minha lista
I0026046,U0568,T0171,play,1.0,0.5282,2026-08-22T13:00:00,S0567006,Home
I0033368,U0729,T0075,complete,3.0,0.8367,2026-08-22T13:00:00,S0728009,Home
I0031880,U0699,T0131,skip,-1.0,0.0192,2026-08-22T13:00:00,S0698001,Busca
I0012180,U0264,T0222,complete,3.0,0.9827,2026-08-22T13:00:00,S0263000,Minha lista
I0033009,U0721,T0108,complete,3.0,0.9445,2026-08-22T13:00:00,S0720014,Home
I0028322,U0619,T0039,complete,3.0,0.9845,2026-08-22T13:00:00,S0618004,Home
I0031264,U0686,T0181,skip,-1.0,0.1361,2026-08-22T13:00:00,S0685003,Home
I0001976,U0046,T0139,skip,-1.0,0.1362,2026-08-22T13:00:00,S0045001,Home
I0000968,U0023,T0192,play,1.0,0.4574,2026-08-22T13:00:00,S0022007,Home
I0031071,U0681,T0043,skip,-1.0,0.0762,2026-08-22T13:00:00,S0680002,Home
I0018965,U0410,T0031,complete,3.0,0.9005,2026-08-22T13:00:00,S0409004,Busca
I0000228,U0005,T0021,like,4.0,0.8985,2026-08-22T13:00:00,S0004015,Minha lista
I0004654,U0105,T0021,complete,3.0,0.8996,2026-08-22T13:00:00,S0104011,Minha lista
I0002859,U0065,T0013,like,4.0,0.8345,2026-08-22T13:00:00,S0064002,Top 10
I0017435,U0376,T0166,like,4.0,0.9128,2026-08-22T13:00:00,S0375003,Busca
I0013372,U0291,T0042,play,1.0,0.6768,2026-08-22T13:00:00,S0290004,Home
I0001214,U0028,T0177,like,4.0,0.8977,2026-08-22T13:00:00,S0027006,Home
I0004055,U0091,T0110,complete,3.0,0.8793,2026-08-22T14:00:00,S0090002,Home
I0004179,U0094,T0113,complete,3.0,0.8223,2026-08-22T14:00:00,S0093005,Busca
I0000934,U0022,T0068,play,1.0,0.2194,2026-08-22T14:00:00,S0021009,Home
I0018464,U0399,T0001,complete,3.0,0.895,2026-08-22T14:00:00,S0398009,Home
I0036516,U0795,T0018,skip,-1.0,0.062,2026-08-22T14:00:00,S0794007,Busca
I0029092,U0636,T0109,play,1.0,0.5268,2026-08-22T14:00:00,S0635007,Home
I0016966,U0366,T0019,play,1.0,0.3596,2026-08-22T14:00:00,S0365001,Busca
I0013143,U0285,T0203,skip,-1.0,0.1429,2026-08-22T14:00:00,S0284007,Busca
I0006419,U0141,T0098,complete,3.0,0.8339,2026-08-22T14:00:00,S0140006,Home
I0022794,U0495,T0077,complete,3.0,0.8641,2026-08-22T14:00:00,S0494008,Home
I0023242,U0506,T0178,like,4.0,0.9094,2026-08-22T14:00:00,S0505000,Busca
I0008645,U0190,T0185,play,1.0,0.2907,2026-08-22T14:00:00,S0189006,Home
I0023216,U0505,T0058,like,4.0,0.763,2026-08-22T14:00:00,S0504004,Home
I0004604,U0104,T0191,like,4.0,0.7395,2026-08-22T14:00:00,S0103007,Home
I0009226,U0202,T0037,like,4.0,0.9172,2026-08-22T14:00:00,S0201011,Busca
I0019905,U0431,T0161,play,1.0,0.4973,2026-08-22T14:00:00,S0430002,Minha lista
I0016065,U0346,T0034,complete,3.0,0.9294,2026-08-22T14:00:00,S0345010,Top 10
I0012560,U0271,T0073,complete,3.0,0.9051,2026-08-22T14:00:00,S0270007,Home
I0031767,U0697,T0120,skip,-1.0,0.0705,2026-08-22T14:00:00,S0696000,Home
I0022297,U0484,T0097,complete,3.0,0.8918,2026-08-22T14:00:00,S0483002,Home
I0020620,U0447,T0167,skip,-1.0,0.0738,2026-08-22T14:00:00,S0446007,Home
I0005214,U0115,T0167,complete,3.0,0.9304,2026-08-22T14:00:00,S0114011,Busca
I0021637,U0469,T0038,like,4.0,0.7614,2026-08-22T14:00:00,S0468009,Home
I0019242,U0416,T0063,play,1.0,0.6001,2026-08-22T14:00:00,S0415005,Top 10
I0010450,U0226,T0039,play,1.0,0.3179,2026-08-22T14:00:00,S0225000,Minha lista
I0000220,U0005,T0200,skip,-1.0,0.1148,2026-08-22T14:00:00,S0004013,Busca
I0024904,U0542,T0151,skip,-1.0,0.0762,2026-08-22T15:00:00,S0541011,Busca
I0036696,U0799,T0147,complete,3.0,0.9541,2026-08-22T15:00:00,S0798011,Home
I0028095,U0614,T0201,complete,3.0,0.8445,2026-08-22T15:00:00,S0613011,Top 10
I0032299,U0707,T0142,play,1.0,0.4021,2026-08-22T15:00:00,S0706005,Home
I0029471,U0646,T0234,like,4.0,0.7947,2026-08-22T15:00:00,S0645001,Busca
I0015880,U0342,T0169,play,1.0,0.4166,2026-08-22T15:00:00,S0341014,Busca
I0020806,U0451,T0157,play,1.0,0.6428,2026-08-22T15:00:00,S0450006,Busca
I0019860,U0430,T0094,play,1.0,0.56,2026-08-22T15:00:00,S0429000,Busca
I0009958,U0216,T0007,complete,3.0,0.9739,2026-08-22T15:00:00,S0215006,Home
I0013788,U0299,T0112,play,1.0,0.7076,2026-08-22T15:00:00,S0298009,Top 10
I0033087,U0723,T0021,skip,-1.0,0.1341,2026-08-22T15:00:00,S0722007,Home
I0011040,U0239,T0071,complete,3.0,0.9488,2026-08-22T15:00:00,S0238003,Busca
I0022049,U0478,T0140,complete,3.0,0.8303,2026-08-22T15:00:00,S0477007,Home
I0015328,U0331,T0116,like,4.0,0.9878,2026-08-22T15:00:00,S0330013,Top 10
I0007298,U0159,T0110,like,4.0,0.8115,2026-08-22T15:00:00,S0158008,Top 10
I0004781,U0108,T0063,play,1.0,0.2223,2026-08-22T15:00:00,S0107000,Home
I0017130,U0369,T0018,skip,-1.0,0.1173,2026-08-22T15:00:00,S0368004,Minha lista
I0024144,U0527,T0186,like,4.0,0.8454,2026-08-22T15:00:00,S0526005,Busca
I0031379,U0689,T0043,complete,3.0,0.9147,2026-08-22T15:00:00,S0688000,Home
I0013105,U0284,T0188,play,1.0,0.2468,2026-08-22T16:00:00,S0283007,Busca
I0023148,U0503,T0163,play,1.0,0.7036,2026-08-22T16:00:00,S0502007,Top 10
I0023329,U0507,T0113,play,1.0,0.2271,2026-08-22T16:00:00,S0506011,Home
I0001948,U0045,T0206,complete,3.0,0.9164,2026-08-22T16:00:00,S0044002,Home
I0034836,U0762,T0125,play,1.0,0.382,2026-08-22T16:00:00,S0761000,Home
I0018417,U0398,T0100,play,1.0,0.2408,2026-08-22T16:00:00,S0397006,Busca
I0007628,U0167,T0040,skip,-1.0,0.1114,2026-08-22T16:00:00,S0166000,Home
I0003726,U0083,T0055,play,1.0,0.4134,2026-08-22T16:00:00,S0082008,Home
I0032304,U0707,T0068,skip,-1.0,0.1034,2026-08-22T16:00:00,S0706006,Home
I0030249,U0662,T0227,play,1.0,0.5895,2026-08-22T16:00:00,S0661014,Minha lista
I0034551,U0755,T0083,skip,-1.0,0.1342,2026-08-22T16:00:00,S0754010,Top 10
I0023300,U0507,T0060,play,1.0,0.2098,2026-08-22T16:00:00,S0506004,Busca
I0002368,U0055,T0016,complete,3.0,0.9652,2026-08-22T16:00:00,S0054000,Busca
I0023424,U0509,T0221,skip,-1.0,0.0663,2026-08-22T16:00:00,S0508009,Home
I0007131,U0156,T0112,like,4.0,0.7288,2026-08-22T16:00:00,S0155003,Busca
I0016664,U0359,T0060,like,4.0,0.8525,2026-08-22T16:00:00,S0358007,Home
I0028272,U0618,T0157,complete,3.0,0.9145,2026-08-22T16:00:00,S0617003,Home
I0030189,U0661,T0059,complete,3.0,0.8987,2026-08-22T16:00:00,S0660007,Home
I0027692,U0605,T0015,complete,3.0,0.8705,2026-08-22T16:00:00,S0604005,Home
I0033551,U0733,T0091,complete,3.0,0.9842,2026-08-22T16:00:00,S0732010,Busca
I0036010,U0785,T0122,play,1.0,0.5734,2026-08-22T17:00:00,S0784004,Home
I0007078,U0155,T0129,like,4.0,0.8433,2026-08-22T17:00:00,S0154001,Top 10
I0014598,U0316,T0178,complete,3.0,0.8911,2026-08-22T17:00:00,S0315011,Home
I0031914,U0699,T0187,complete,3.0,0.9675,2026-08-22T17:00:00,S0698010,Home
I0002793,U0063,T0031,complete,3.0,0.8834,2026-08-22T17:00:00,S0062005,Home
I0031652,U0694,T0141,complete,3.0,0.8625,2026-08-22T17:00:00,S0693007,Busca
I0034538,U0755,T0037,like,4.0,0.9692,2026-08-22T17:00:00,S0754007,Home
I0010444,U0225,T0110,complete,3.0,0.9994,2026-08-22T17:00:00,S0224014,Minha lista
I0010287,U0222,T0004,like,4.0,0.7273,2026-08-22T17:00:00,S0221009,Home
I0034935,U0763,T0065,complete,3.0,0.9926,2026-08-22T17:00:00,S0762010,Busca
I0006796,U0149,T0158,like,4.0,0.7742,2026-08-22T17:00:00,S0148006,Busca
I0012608,U0273,T0198,play,1.0,0.6005,2026-08-22T17:00:00,S0272000,Busca
I0009358,U0205,T0072,complete,3.0,0.925,2026-08-22T17:00:00,S0204004,Minha lista
I0009395,U0206,T0084,like,4.0,0.8403,2026-08-22T17:00:00,S0205001,Top 10
I0019816,U0429,T0168,like,4.0,0.8158,2026-08-22T17:00:00,S0428003,Home
I0023280,U0506,T0146,complete,3.0,0.8317,2026-08-22T17:00:00,S0505010,Top 10
I0010795,U0234,T0024,like,4.0,0.8431,2026-08-22T17:00:00,S0233002,Busca
I0020259,U0438,T0034,like,4.0,0.8654,2026-08-22T17:00:00,S0437006,Busca
I0015947,U0344,T0008,complete,3.0,0.8903,2026-08-22T17:00:00,S0343002,Home
I0029196,U0639,T0115,skip,-1.0,0.0921,2026-08-22T17:00:00,S0638004,Minha lista
I0024669,U0538,T0023,complete,3.0,0.9461,2026-08-22T17:00:00,S0537006,Minha lista
I0019728,U0427,T0171,play,1.0,0.2788,2026-08-22T17:00:00,S0426002,Minha lista
I0013953,U0304,T0215,play,1.0,0.2886,2026-08-22T17:00:00,S0303001,Home
I0010173,U0220,T0095,complete,3.0,0.8985,2026-08-22T17:00:00,S0219009,Home
I0028127,U0615,T0228,complete,3.0,0.8623,2026-08-22T17:00:00,S0614007,Home
I0007903,U0173,T0151,complete,3.0,0.9191,2026-08-22T18:00:00,S0172000,Minha lista
I0025452,U0554,T0093,skip,-1.0,0.0475,2026-08-22T18:00:00,S0553004,Minha lista
I0009246,U0203,T0191,complete,3.0,0.949,2026-08-22T18:00:00,S0202002,Home
I0002787,U0063,T0057,play,1.0,0.4999,2026-08-22T18:00:00,S0062003,Home
I0009195,U0202,T0236,play,1.0,0.5163,2026-08-22T18:00:00,S0201004,Home
I0001307,U0030,T0234,skip,-1.0,0.0708,2026-08-22T18:00:00,S0029004,Home
I0005489,U0121,T0194,complete,3.0,0.9615,2026-08-22T18:00:00,S0120009,Busca
I0005497,U0121,T0170,skip,-1.0,0.1234,2026-08-22T18:00:00,S0120011,Home
I0028778,U0630,T0216,play,1.0,0.3156,2026-08-22T18:00:00,S0629003,Minha lista
I0034923,U0763,T0029,like,4.0,0.9763,2026-08-22T18:00:00,S0762007,Top 10
I0006654,U0146,T0002,complete,3.0,0.9107,2026-08-22T18:00:00,S0145005,Home
I0022854,U0496,T0106,play,1.0,0.2083,2026-08-22T18:00:00,S0495007,Home
I0022783,U0495,T0231,skip,-1.0,0.1436,2026-08-22T18:00:00,S0494005,Busca
I0033548,U0733,T0162,complete,3.0,0.9641,2026-08-22T18:00:00,S0732010,Home
I0031098,U0681,T0007,complete,3.0,0.9887,2026-08-22T18:00:00,S0680008,Top 10
I0005893,U0129,T0079,play,1.0,0.4466,2026-08-22T18:00:00,S0128003,Home
I0021177,U0459,T0083,complete,3.0,0.8298,2026-08-22T19:00:00,S0458000,Home
I0013977,U0304,T0052,skip,-1.0,0.0208,2026-08-22T19:00:00,S0303007,Home
I0015633,U0337,T0008,play,1.0,0.3351,2026-08-22T19:00:00,S0336009,Home
I0009595,U0209,T0124,complete,3.0,0.9032,2026-08-22T19:00:00,S0208008,Minha lista
I0031519,U0691,T0020,skip,-1.0,0.0889,2026-08-22T19:00:00,S0690012,Home
I0022987,U0499,T0033,complete,3.0,0.8809,2026-08-22T19:00:00,S0498008,Home
I0031402,U0689,T0161,play,1.0,0.4652,2026-08-22T19:00:00,S0688006,Minha lista
I0015138,U0327,T0202,like,4.0,0.8399,2026-08-22T19:00:00,S0326009,Top 10
I0032653,U0715,T0093,skip,-1.0,0.1177,2026-08-22T19:00:00,S0714000,Home
I0002310,U0053,T0182,complete,3.0,0.9448,2026-08-22T19:00:00,S0052005,Home
I0016721,U0360,T0107,like,4.0,0.9615,2026-08-22T19:00:00,S0359009,Home
I0030058,U0659,T0098,like,4.0,0.8637,2026-08-22T19:00:00,S0658000,Busca
I0029804,U0653,T0222,complete,3.0,0.8467,2026-08-22T19:00:00,S0652003,Minha lista
I0025954,U0566,T0072,like,4.0,0.7311,2026-08-22T19:00:00,S0565007,Busca
I0030852,U0675,T0085,skip,-1.0,0.0123,2026-08-22T19:00:00,S0674010,Home
I0023541,U0513,T0048,play,1.0,0.6382,2026-08-22T20:00:00,S0512000,Busca
I0010713,U0232,T0025,skip,-1.0,0.0611,2026-08-22T20:00:00,S0231005,Home
I0002139,U0050,T0004,skip,-1.0,0.0165,2026-08-22T20:00:00,S0049000,Home
I0009145,U0201,T0017,skip,-1.0,0.1489,2026-08-22T20:00:00,S0200004,Home
I0011179,U0241,T0173,complete,3.0,0.89,2026-08-22T20:00:00,S0240009,Home
I0002384,U0055,T0159,like,4.0,0.7616,2026-08-22T20:00:00,S0054004,Home
I0028188,U0616,T0093,complete,3.0,0.949,2026-08-22T20:00:00,S0615006,Busca
I0034201,U0747,T0131,like,4.0,0.7286,2026-08-22T20:00:00,S0746013,Home
I0003262,U0073,T0037,complete,3.0,0.9858,2026-08-22T20:00:00,S0072007,Home
I0005628,U0124,T0087,like,4.0,0.9166,2026-08-22T20:00:00,S0123002,Home
I0036381,U0792,T0155,skip,-1.0,0.1309,2026-08-22T20:00:00,S0791005,Home
I0003489,U0078,T0008,like,4.0,0.9136,2026-08-22T20:00:00,S0077008,Busca
I0026146,U0571,T0035,complete,3.0,0.975,2026-08-22T20:00:00,S0570000,Home
I0000267,U0007,T0166,complete,3.0,0.9064,2026-08-22T20:00:00,S0006000,Top 10
I0034956,U0764,T0051,play,1.0,0.6825,2026-08-22T20:00:00,S0763001,Home
I0024225,U0529,T0234,complete,3.0,0.9573,2026-08-22T20:00:00,S0528002,Home
I0028955,U0633,T0036,play,1.0,0.2371,2026-08-22T20:00:00,S0632006,Home
I0036192,U0789,T0210,play,1.0,0.4263,2026-08-22T20:00:00,S0788000,Home
I0007061,U0154,T0041,skip,-1.0,0.0876,2026-08-22T20:00:00,S0153013,Busca
I0017200,U0371,T0013,skip,-1.0,0.1401,2026-08-22T20:00:00,S0370004,Busca
I0030043,U0658,T0237,play,1.0,0.22,2026-08-22T20:00:00,S0657008,Home
